ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	98.956	383	4	0	4445	4827	4957	5339	0.0	686
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	99.415	342	2	0	2038	2379	2550	2891	1.60e-178	621
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	100.000	226	0	0	1	226	513	738	2.25e-117	418
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	99.338	151	1	0	348	498	860	1010	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	99.338	151	1	0	1058	1208	1570	1720	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	99.338	151	1	0	2446	2596	2958	3108	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	98.519	135	0	2	4693	4827	383	251	6.76e-63	237
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	100.000	115	0	0	4713	4827	1	115	1.14e-55	213
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	100.000	115	0	0	4713	4827	5590	5476	1.14e-55	213
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	100.000	102	0	0	2789	2890	3301	3402	1.92e-48	189
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000098-54E1-ITD01-01-01-DB01-04-05.p2058_consensus	100.000	96	0	0	914	1009	1426	1521	4.15e-45	178
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	99.089	549	5	0	1375	1923	1671	2219	0.0	994
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	250	0	0	2641	2890	2937	3186	1.02e-130	462
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	98.824	170	2	0	1	170	297	466	6.57e-83	303
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	151	0	0	348	498	644	794	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	151	0	0	2423	2573	2719	2869	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	122	0	0	2014	2135	2310	2431	1.46e-59	226
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	117	0	0	4711	4827	151	35	8.80e-57	217
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HCTYIA004.p1849_consensus	100.000	33	0	0	194	226	490	522	4.36e-10	62.1
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	95.353	581	27	0	2014	2594	2384	2964	0.0	970
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	98.770	244	3	0	2647	2890	3017	3260	4.80e-124	440
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	99.561	228	1	0	1638	1865	2008	2235	8.09e-117	416
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	97.925	241	2	2	4587	4827	4957	5194	2.91e-116	414
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	98.519	135	0	2	4693	4827	241	109	6.76e-63	237
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	100.000	120	0	0	1375	1494	1745	1864	1.89e-58	222
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	99.099	111	1	0	899	1009	1269	1379	8.86e-52	200
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	98.214	112	2	0	4445	4556	4815	4926	1.15e-50	196
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	84.106	151	24	0	348	498	718	868	1.92e-48	189
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_B5-A.p1733_consensus	98.571	70	1	0	1139	1208	1509	1578	5.49e-29	124
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	96.792	530	17	0	2308	2837	2582	3111	0.0	917
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	100.000	151	0	0	1747	1897	2021	2171	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	98.519	135	0	2	4693	4827	145	13	6.76e-63	237
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	100.000	112	0	0	2014	2125	2288	2399	5.30e-54	207
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	98.889	90	1	0	409	498	683	772	4.18e-40	161
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B3-A.p1733_consensus	100.000	64	0	0	1	64	275	338	2.55e-27	119
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	99.388	490	3	0	2022	2511	2523	3012	0.0	889
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	97.389	383	8	1	4445	4827	4946	5326	0.0	651
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	93.314	344	23	0	2547	2890	3048	3391	2.75e-156	547
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	100.000	279	0	0	1645	1923	2146	2424	7.75e-147	516
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	100.000	226	0	0	1	226	502	727	2.25e-117	418
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	100.000	206	0	0	1375	1580	1876	2081	2.95e-106	381
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	99.338	151	1	0	1058	1208	1559	1709	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	99.259	135	1	0	4693	4827	372	238	4.04e-65	244
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	100.000	115	0	0	4713	4827	1	115	1.14e-55	213
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	100.000	115	0	0	4713	4827	5563	5449	1.14e-55	213
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	99.074	108	1	0	348	455	849	956	4.12e-50	195
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000083-54E1-FBD01-01-01-DB01-03-19.p2058_consensus	98.148	54	1	0	859	912	1360	1413	4.30e-20	95.3
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	99.179	487	4	0	2045	2531	2058	2544	0.0	878
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	99.338	151	1	0	859	1009	872	1022	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	99.338	151	1	0	1058	1208	1071	1221	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	99.338	151	1	0	1528	1678	1541	1691	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	97.842	139	3	0	1785	1923	1798	1936	5.22e-64	241
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	96.377	138	5	0	1	138	14	151	3.14e-61	231
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH14.p1894_consensus	100.000	113	0	0	2778	2890	2791	2903	1.47e-54	209
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.579	475	2	0	2014	2488	2487	2961	0.0	867
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.085	328	3	0	4445	4772	4918	5245	4.50e-169	590
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	100.000	223	0	0	2554	2776	3027	3249	1.05e-115	412
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.115	226	2	0	1	226	474	699	4.87e-114	407
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	100.000	151	0	0	1673	1823	2146	2296	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.338	151	1	0	1058	1208	1531	1681	1.43e-74	276
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.338	151	1	0	348	498	821	971	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	99.338	151	1	0	859	1009	1332	1482	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	100.000	129	0	0	4699	4827	340	212	1.88e-63	239
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	98.876	89	1	0	4739	4827	1	89	1.50e-39	159
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	100.000	65	0	0	1859	1923	2332	2396	7.10e-28	121
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_1BF2.p1894_consensus	100.000	36	0	0	2855	2890	3328	3363	9.38e-12	67.6
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	97.751	489	11	0	2402	2890	2600	3088	0.0	863
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	99.433	353	1	1	2014	2366	2213	2564	0.0	640
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	98.883	358	4	0	4445	4802	4643	5000	0.0	640
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	100.000	315	0	0	1375	1689	1574	1888	7.53e-167	582
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	98.964	193	2	0	1731	1923	1930	2122	1.08e-95	346
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	99.338	151	1	0	348	498	547	697	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	100.000	147	0	0	1	147	200	346	1.85e-73	272
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	99.324	148	1	0	1061	1208	1260	1407	2.40e-72	268
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	100.000	63	0	0	4702	4764	63	1	9.18e-27	117
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023021.1_SEVAD_2BH17.p1894_consensus	100.000	52	0	0	859	910	1058	1109	1.20e-20	97.1
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	96.252	507	19	0	2061	2567	2379	2885	0.0	863
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	99.115	226	2	0	1	226	319	544	4.87e-114	407
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	99.457	184	1	0	1375	1558	1693	1876	2.33e-92	335
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	151	0	0	859	1009	1177	1327	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	151	0	0	1058	1208	1376	1526	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	142	0	0	4641	4782	4959	5100	1.11e-70	263
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	129	0	0	4699	4827	185	57	1.88e-63	239
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	80	0	0	2811	2890	3129	3208	3.26e-36	148
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	100.000	58	0	0	348	405	666	723	5.53e-24	108
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_1BH2.p1894_consensus	98.276	58	1	0	441	498	759	816	2.57e-22	102
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	99.368	475	3	0	2014	2488	1939	2413	0.0	861
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	95.822	383	16	0	4445	4827	4370	4752	0.0	641
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	100.000	151	0	0	76	226	1	151	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	100.000	151	0	0	348	498	273	423	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	99.338	151	1	0	2592	2742	2517	2667	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BH6.p1894_consensus	100.000	82	0	0	928	1009	853	934	2.52e-37	152
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	94.922	512	26	0	1375	1886	1651	2162	0.0	848
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	99.553	447	2	0	2014	2460	2290	2736	0.0	815
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	100.000	151	0	0	4675	4825	4951	5101	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	100.000	146	0	0	1063	1208	1339	1484	6.66e-73	270
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	100.000	129	0	0	4699	4827	143	15	1.88e-63	239
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	100.000	123	0	0	2768	2890	3044	3166	4.07e-60	228
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	99.057	106	1	0	4445	4550	4721	4826	5.33e-49	191
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_MODAD_B2-A.p1733_consensus	95.833	48	2	0	1	48	277	324	4.33e-15	78.7
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000092-54E1-OBD01-01-01-DB01-03-53.p2058_consensus	97.379	496	13	0	2395	2890	1599	2094	0.0	845
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000092-54E1-OBD01-01-01-DB01-03-53.p2058_consensus	90.000	190	19	0	1734	1923	938	1127	1.12e-65	246
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000092-54E1-OBD01-01-01-DB01-03-53.p2058_consensus	93.333	150	10	0	2167	2316	1371	1520	1.89e-58	222
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000092-54E1-OBD01-01-01-DB01-03-53.p2058_consensus	87.857	140	9	5	4687	4826	3892	4023	5.37e-44	174
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	99.561	456	2	0	2014	2469	1885	2340	0.0	832
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	98.538	342	3	1	4445	4786	4316	4655	5.78e-173	603
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	244	0	0	1375	1618	1246	1489	2.22e-127	451
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	149	0	0	2742	2890	2613	2761	1.43e-74	276
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	128	0	0	1796	1923	1667	1794	6.76e-63	237
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	97	0	0	130	226	1	97	1.15e-45	180
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	87	0	0	923	1009	794	880	4.18e-40	161
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000072-54E1-OBD01-01-01-DB01-02-74.p2058_consensus	100.000	28	0	0	859	886	730	757	2.63e-07	52.8
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	99.776	446	1	0	2445	2890	2747	3192	0.0	819
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	100.000	188	0	0	2014	2201	2316	2503	2.99e-96	348
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	100.000	158	0	0	1766	1923	2068	2225	1.42e-79	292
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	99.338	151	1	0	859	1009	1161	1311	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	100.000	111	0	0	4717	4827	151	41	1.91e-53	206
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	99.065	107	1	0	392	498	694	800	1.48e-49	193
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_1BF2.p1894_consensus	100.000	91	0	0	1	91	303	393	2.50e-42	169
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000096-54E1-FBD01-01-01-DB01-03-64.p2058_consensus	92.322	547	42	0	1377	1923	1753	2299	0.0	778
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000096-54E1-FBD01-01-01-DB01-03-64.p2058_consensus	93.231	325	22	0	2014	2338	2390	2714	1.02e-135	479
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000096-54E1-FBD01-01-01-DB01-03-64.p2058_consensus	95.506	178	8	0	2534	2711	2910	3087	2.38e-77	285
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000096-54E1-FBD01-01-01-DB01-03-64.p2058_consensus	85.632	174	16	7	4604	4773	4980	5148	5.37e-44	174
ON023025.1_SEVAD_B3-A.p1733_consensus	NC_000883.2_XX-000096-54E1-FBD01-01-01-DB01-03-64.p2058_consensus	97.959	98	2	0	2793	2890	3169	3266	6.95e-43	171
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000103-54E1-OBD01-01-01-DB01-04-06.p2058_consensus	93.817	469	29	0	2422	2890	1574	2042	0.0	756
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000103-54E1-OBD01-01-01-DB01-04-06.p2058_consensus	98.675	151	2	0	859	1009	11	161	2.40e-72	268
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000103-54E1-OBD01-01-01-DB01-04-06.p2058_consensus	100.000	79	0	0	1058	1136	210	288	1.17e-35	147
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000103-54E1-OBD01-01-01-DB01-04-06.p2058_consensus	100.000	30	0	0	1179	1208	331	360	2.03e-08	56.5
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000070-54E1-ITD01-01-01-DB01-03-32.p2058_consensus	95.506	445	20	0	1479	1923	1	445	0.0	749
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000070-54E1-ITD01-01-01-DB01-03-32.p2058_consensus	98.675	151	2	0	2123	2273	645	795	2.40e-72	268
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_XX-000070-54E1-ITD01-01-01-DB01-03-32.p2058_consensus	98.630	73	1	0	4445	4517	2967	3039	1.18e-30	130
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	100.000	388	0	0	2503	2890	2794	3181	0.0	717
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	98.695	383	5	0	4445	4827	4736	5118	0.0	680
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	100.000	363	0	0	1375	1737	1666	2028	0.0	671
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	100.000	151	0	0	348	498	638	788	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	100.000	151	0	0	1058	1208	1349	1499	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	98.519	135	0	2	4693	4827	161	29	6.76e-63	237
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	100.000	126	0	0	101	226	391	516	8.74e-62	233
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	99.206	126	1	0	1798	1923	2089	2214	4.07e-60	228
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	99.099	111	1	0	899	1009	1189	1299	8.86e-52	200
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_SEVAD_2BO16.p1894_consensus	98.485	66	1	0	2014	2079	2305	2370	9.18e-27	117
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	99.237	393	3	0	2242	2634	2525	2917	0.0	710
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	100.000	214	0	0	2677	2890	2960	3173	1.05e-110	396
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	99.500	200	1	0	2014	2213	2297	2496	2.97e-101	364
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	99.231	130	0	1	4698	4827	150	22	8.74e-62	233
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	98.198	111	2	0	4445	4555	4728	4838	4.12e-50	195
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_XX-000088-54E1-ITD01-01-01-DB01-03-36.p2058_consensus	98.667	75	1	0	1849	1923	2132	2206	9.12e-32	134
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_B3-B.p1733_consensus	100.000	381	0	0	2376	2756	1851	2231	0.0	704
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_B3-B.p1733_consensus	100.000	72	0	0	1137	1208	612	683	9.12e-32	134
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023019.1_MODAD_B3-B.p1733_consensus	100.000	37	0	0	1375	1411	850	886	2.61e-12	69.4
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	99.471	378	2	0	2014	2391	2257	2634	0.0	688
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	97.436	195	3	1	4597	4791	4840	5032	3.01e-91	331
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	100.000	151	0	0	2662	2812	2905	3055	1.11e-75	279
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	99.338	151	1	0	348	498	591	741	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	99.338	151	1	0	2479	2629	2722	2872	5.15e-74	274
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	96.622	148	5	0	1061	1208	1304	1451	1.12e-65	246
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	98.276	116	0	2	4693	4808	114	1	2.46e-52	202
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	98.182	110	2	0	4445	4554	4688	4797	1.48e-49	193
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	100.000	97	0	0	1	97	244	340	1.15e-45	180
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	96.875	96	3	0	859	954	1102	1197	4.18e-40	161
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	100.000	65	0	0	1859	1923	2102	2166	7.10e-28	121
ON023025.1_SEVAD_B3-A.p1733_consensus	ON023025.1_H-HBPKA0015.p1849_consensus	100.000	28	0	0	199	226	442	469	2.63e-07	52.8
